userid,movieid,rating,timestamp
1244,368,3,31
1244,377,3,31
1244,2791,4,31
1244,380,4,30
1244,527,5,30
1244,529,5,30
1244,2000,4,31
1244,3740,3,30
1244,2001,4,31
1244,2002,3,31
1244,1200,5,30
1244,2006,4,30
1244,1206,5,30
1244,1060,5,30
1244,2947,5,30
1244,2948,5,31
1244,70,3,31
1244,3751,4,31
1244,1210,3,30
1244,3753,3,30
1244,1213,5,30
1244,3755,4,31
1244,1214,5,30
1244,543,3,30
1244,2020,4,30
1244,1220,4,31
1244,2023,4,31
1244,1221,4,30
1244,3763,4,31
1244,1222,5,30
1244,1225,4,30
1244,2028,3,30
1244,551,3,30
1244,95,2,31
1244,1230,5,30
1244,1094,5,30
1244,1097,4,30
1244,1240,4,30
1244,1242,5,30
1244,2985,4,31
1244,1247,3,30
1246,2987,4,31
1246,3793,4,32
1246,2054,3,31
1246,2058,4,32
1246,2997,5,31
1246,1258,2,31
1246,587,4,31
1246,588,4,31
1246,589,4,30
1246,1,4,31
1246,2,3,125
1246,6,4,32
1246,1407,3,32
1246,2064,5,31
1246,1408,4,32
1246,1263,3,39
1246,1265,4,31
1246,1266,5,122
1246,733,4,31
1246,590,4,31
1246,736,2,31
1246,592,4,31
1246,593,4,32
1246,594,3,32
1246,595,5,32
1246,1270,5,31
1246,1275,3,31
1246,2078,3,31
1246,3020,4,32
1246,2081,3,31
1246,1282,5,32
1246,750,3,34
1246,1288,3,31
1246,3033,4,31
1246,3039,3,31
1246,1291,5,31
1246,2094,4,31
1246,1294,3,31
1246,912,3,108
1246,919,4,31
1246,778,3,38
1246,3052,4,31
1246,923,3,34
1246,924,3,32
1246,780,3,32
1246,785,4,31
1246,788,4,32
1246,2407,4,31
1246,1608,3,32
1246,3210,3,31
1246,1610,4,32
1246,2273,4,32
1246,1617,5,32
1246,2278,3,32
1246,1479,4,32
1246,3081,4,32
1246,2427,2,32
1246,1625,4,34
1246,3087,4,31
1246,1485,3,31
1246,2291,5,31
1246,1639,4,34
1246,1641,4,31
1246,3247,3,31
1246,1645,4,32
1246,3253,4,31
1246,3256,4,32
1246,2455,4,30
1246,1653,4,32
1246,3408,4,43
1246,1663,4,31
1246,3418,4,32
1246,2616,4,108
1246,2470,3,31
1246,2617,4,31
1246,1673,4,31
1246,2478,4,32
1246,1676,4,31
1246,208,4,31
1246,3421,4,31
1246,3424,3,31
1246,2628,4,31
1246,1682,4,32
1246,1831,3,32
1246,1690,3,32
1246,223,3,31
1246,2640,4,31
1246,3448,4,34
1246,3450,4,30
1246,2657,4,32
1246,2804,4,120
1246,3608,4,31
1246,253,4,32
1246,3471,4,32
1246,260,4,30
1246,3623,1,117
1246,3481,5,35
1246,1883,4,31
1246,3489,4,31
1246,3638,4,32
1246,2692,4,32
1246,3499,4,32
1246,288,5,32
1246,1101,4,32
1246,434,3,31
1246,296,4,32
1246,2858,5,31
1246,441,3,31
1246,3809,4,31
1246,1127,5,31
1246,1129,3,118
1246,457,4,32
1246,3671,5,31
1246,2872,4,30
1246,1136,5,31
1246,608,4,32
1246,466,4,32
1246,2890,3,34
1246,3698,4,31
1246,3699,4,31
1246,480,3,30
1246,2100,4,32
1246,2105,5,31
1246,2109,3,31
1246,1307,4,108
1246,2115,5,31
1246,648,2,32
1246,1320,4,32
1246,2124,3,34
1246,3868,4,34
1246,2134,3,30
1246,1333,2,32
1246,1339,4,32
1246,1193,3,32
1246,1196,5,31
1246,1197,5,31
1246,1198,5,31
1246,1199,3,118
1246,2140,5,32
1246,2144,3,31
1246,2150,5,31
1246,1356,4,32
1246,1358,3,32
1246,2302,4,31
1246,1500,4,31
1246,3108,4,34
1246,2161,4,31
1246,2167,4,31
1246,3114,4,31
1246,1517,5,31
1246,1371,4,32
1246,2174,4,30
1246,1372,2,118
1246,1374,5,31
1246,1375,3,118
1246,1376,2,31
1246,1377,4,31
1246,1378,3,32
1246,2321,5,31
1246,1527,5,32
1246,1387,5,120
1246,858,3,30
1246,2193,5,31
1246,1391,4,32
1246,2194,4,32
1246,1393,4,34
1246,1394,3,121
1246,1396,4,32
1246,3147,4,32
1246,1544,1,31
1246,2353,4,32
1246,1552,3,31
1246,2355,3,31
1246,2502,4,31
1246,3160,5,31
1246,1704,3,34
1246,1562,1,32
1246,1569,3,31
1246,3175,4,31
1246,1573,3,32
1246,1721,2,35
1246,1580,4,30
1246,110,5,30
1246,2529,4,32
1246,111,2,30
1246,1584,4,32
1246,1587,5,31
1246,1732,3,31
1246,2391,2,34
1246,2539,4,31
1246,2393,3,32
1246,2395,1,34
1246,2396,3,31
1246,1597,4,32
1246,1748,5,32
1246,141,4,31
1246,2700,5,31
1246,2701,3,32
1246,2706,5,31
1246,3363,2,121
1246,1909,2,32
1246,150,4,32
1246,153,1,31
1246,2710,1,32
1246,1912,3,32
1246,2716,5,31
1246,2571,5,32
1246,1917,4,31
1246,1918,3,125
1246,1777,5,31
1246,161,3,34
1246,165,4,32
1246,2723,3,31
1246,3527,4,32
1246,1923,4,31
1246,316,5,31
1246,318,5,31
1246,3396,4,31
1246,2599,1,31
1246,329,3,31
1246,2746,4,31
1246,10,4,31
1246,337,5,112
1246,16,3,34
1246,3552,4,31
1246,1954,4,32
1246,21,4,31
1246,349,4,32
1246,3702,4,32
1246,3703,4,32
1246,3704,4,32
1246,2762,3,34
1246,2763,3,32
1246,1961,5,31
1246,1968,3,30
1246,353,4,34
1246,32,5,32
1246,356,5,31
1246,34,5,31
1246,36,3,32
1246,39,4,31
1246,2916,4,31
1246,2770,4,31
1246,2918,4,31
1246,500,4,31
1246,1036,4,32
1246,3578,3,31
1246,364,4,32
1246,367,4,30
1246,368,4,31
1246,47,5,34
1246,50,5,34
1246,377,4,32
1246,2791,5,30
1246,2797,5,30
1246,380,4,31
1246,1997,2,32
1246,527,4,32
1246,2000,4,31
1246,3740,4,31
1246,2001,2,125
1246,1200,5,32
1246,2003,4,32
1246,1201,3,34
1246,2005,4,31
1246,2006,4,31
1246,1206,4,118
1246,1060,2,31
1246,1207,4,34
1246,2947,4,32
1246,1208,3,32
1246,70,2,30
1246,2011,4,31
1246,3751,4,31
1246,2012,4,31
1246,1210,5,31
1246,3753,3,30
1246,1213,2,32
1246,1214,5,32
1246,1215,5,31
1246,1073,4,31
1246,2959,4,34
1246,541,4,31
1246,1079,4,31
1246,2021,5,32
1246,1221,3,32
1246,1222,4,31
1246,1225,5,31
1246,2028,4,32
1246,1080,4,31
1246,551,5,30
1246,1089,5,34
1246,95,3,32
1246,1090,4,32
1246,1094,5,34
1246,1097,4,30
1246,1240,5,31
1246,1242,5,31
1246,2985,4,32
1260,2987,4,33
1260,3793,4,33
1260,1252,5,33
1260,2058,3,34
1260,2997,4,51
1260,1258,4,31
1260,1259,3,51
1260,587,4,59
1260,589,3,34
1260,1,3,31
1260,6,5,33
1260,1407,3,59
1260,1408,4,33
1260,1263,5,51
1260,1265,4,59
1260,1266,5,34
1260,733,3,33
1260,590,5,34
1260,592,4,33
1260,593,5,58
1260,597,4,59
1260,1270,4,33
1260,1276,4,51
1260,3020,3,59
1260,1285,4,51
1260,3033,3,51
1260,3039,3,51
1260,903,5,31
1260,1291,4,33
1260,904,5,31
1260,1294,4,31
1260,908,4,34
1260,2243,4,99
1260,912,4,31
1260,2248,3,51
1260,919,4,31
1260,778,3,59
1260,3052,3,51
1260,924,4,31
1260,780,1,33
1260,2406,3,51
1260,2407,4,33
1260,2268,4,33
1260,1466,4,51
1260,3210,4,51
1260,1610,4,33
1260,3072,4,79
1260,2273,4,59
1260,1617,4,31
1260,2278,4,33
1260,2420,4,79
1260,3081,4,59
1260,3082,3,59
1260,2427,4,33
1260,1625,5,33
1260,3087,3,51
1260,2289,4,31
1260,2291,4,59
1260,1639,4,51
1260,969,4,31
1260,1641,3,59
1260,1645,3,33
1260,3256,3,33
1260,2455,4,33
1260,1653,4,33
1260,1805,3,33
1260,1663,3,79
1260,1673,4,51
1260,1674,4,34
1260,1676,4,33
1260,3421,4,31
1260,2628,3,33
1260,1682,4,79
1260,223,4,59
1260,2640,4,33
1260,3448,4,51
1260,2804,4,31
1260,253,4,59
1260,3471,5,33
1260,260,5,33
1260,3623,3,31
1260,3481,4,31
1260,288,4,59
1260,1101,3,51
1260,293,4,34
1260,296,5,31
1260,2858,5,30
1260,440,4,59
1260,1127,4,33
1260,1129,3,34
1260,454,3,59
1260,457,3,31
1260,2871,3,31
1260,2872,4,51
1260,1136,5,51
1260,608,4,30
1260,474,3,34
1260,2890,3,51
1260,3699,4,33
1260,480,2,30
1260,2100,4,79
1260,1302,5,51
1260,2105,4,33
1260,1304,5,33
1260,2108,4,59
1260,2115,3,33
1260,1179,4,33
1260,648,3,33
1260,1183,5,51
1260,1333,4,51
1260,1339,4,59
1260,1193,5,51
1260,1196,5,31
1260,1197,4,33
1260,1198,5,31
1260,2145,3,58
1260,2150,4,51
1260,1358,4,34
1260,3101,4,34
1260,3104,4,33
1260,1500,4,33
1260,3105,4,59
1260,3107,3,59
1260,832,3,59
1260,1517,4,59
1260,1378,3,34
1260,1527,3,33
1260,1387,4,31
1260,858,5,31
1260,2194,4,33
1260,1393,4,59
1260,1394,5,51
1260,3147,4,34
1260,2353,4,33
1260,1552,3,59
1260,3160,5,33
1260,1704,5,31
1260,1711,3,33
1260,2371,3,51
1260,3176,4,33
1260,1721,4,59
1260,1722,4,33
1260,1580,4,33
1260,110,4,33
1260,111,4,31
1260,1729,4,33
1260,1584,4,33
1260,1732,4,33
1260,2391,4,33
1260,2539,3,59
1260,2395,4,51
1260,2396,4,51
1260,1597,3,33
1260,1748,4,33
1260,2700,4,31
1260,3361,4,51
1260,3362,5,33
1260,3363,4,79
1260,1909,3,33
1260,150,3,51
1260,1912,4,33
1260,2716,3,51
1260,2571,4,31
1260,300,3,59
1260,161,4,34
1260,3527,3,33
1260,1923,3,59
1260,3386,4,31
1260,1784,4,59
1260,318,5,31
1260,3396,4,79
1260,2599,4,31
1260,11,4,59
1260,337,4,59
1260,16,4,34
1260,3552,4,51
1260,1953,4,30
1260,1954,4,51
1260,21,3,33
1260,25,3,51
1260,349,3,34
1260,3702,4,33
1260,3703,4,33
1260,3704,3,33
1260,2762,4,34
1260,2763,4,34
1260,1961,5,30
1260,1962,5,31
1260,1968,3,51
1260,32,4,31
1260,356,5,59
1260,357,4,59
1260,39,4,59
1260,2915,4,51
1260,2916,4,33
1260,2918,4,51
1260,1036,4,31
1260,3578,4,33
1260,368,4,34
1260,47,4,33
1260,50,4,30
1260,377,4,33
1260,2791,4,34
1260,1994,4,79
1260,2797,4,51
1260,1997,4,51
1260,527,5,51
1260,529,4,59
1260,2000,4,33
1260,2001,3,51
1260,1200,4,33
1260,2003,3,51
1260,1201,4,33
1260,2944,4,33
1260,1206,4,33
1260,1207,5,31
1260,2947,4,33
1260,1208,5,31
1260,2948,4,51
1260,1210,4,30
1260,3753,4,33
1260,1213,5,31
1260,3755,1,31
1260,1214,5,31
1260,1073,4,51
1260,2959,4,59
1260,541,4,33
1260,1079,4,51
1260,2021,2,33
1260,1220,4,33
1260,2023,3,33
1260,1221,4,99
1260,3763,4,33
1260,1222,4,33
1260,2028,5,31
1260,2968,4,33
1260,1089,4,31
1260,1231,5,51
1260,1234,5,33
1260,1090,5,31
1260,1092,4,34
1260,1094,3,31
1260,1240,4,31
1260,1242,4,51
1260,2985,4,33
1260,1246,4,51
1260,1247,4,51
1264,2987,4,30
1264,1250,5,30
1264,3793,4,30
1264,2054,3,30
1264,1252,4,30
1264,2058,3,30
1264,2997,5,30
1264,1258,5,30
1264,1259,4,30
1264,587,3,30
1264,588,3,30
1264,589,4,30
1264,1,4,30
1264,2,4,30
1264,6,4,30
1264,1407,4,30
1264,2064,5,30
1264,1408,5,30
1264,1263,4,30
1264,1265,4,30
1264,1266,4,30
1264,733,4,30
1264,590,4,30
1264,736,3,30
1264,592,4,30
1264,593,5,30
1264,595,4,30
1264,597,4,30
1264,1270,3,30
1264,2076,3,30
1264,1275,4,30
1264,1276,4,30
1264,3020,3,30
1264,2081,3,30
1264,1282,4,30
1264,750,5,30
1264,1285,5,30
1264,1288,5,30
1264,3033,3,30
1264,1291,4,30
1264,904,4,30
1264,2094,3,30
1264,1294,5,30
1264,908,3,30
1264,2243,4,30
1264,912,5,30
1264,2248,4,30
1264,919,5,30
1264,778,5,30
1264,920,2,30
1264,923,5,30
1264,924,4,30
1264,780,3,30
1264,785,4,32
1264,788,3,30
1264,2405,3,30
1264,2406,3,30
1264,2407,3,30
1264,2268,4,30
1264,1466,4,30
1264,3210,5,30
1264,1610,3,30
1264,1617,5,30
1264,2278,3,30
1264,1479,3,30
1264,2424,2,30
1264,3081,3,30
1264,2427,3,30
1264,1625,4,30
1264,2289,4,30
1264,2291,4,30
1264,1639,4,30
1264,969,4,30
1264,1641,4,30
1264,1645,3,30
1264,3253,3,30
1264,3255,3,30
1264,3256,3,30
1264,3257,3,30
1264,2455,4,30
1264,1653,3,30
1264,1805,2,30
1264,3418,4,30
1264,2617,3,30
1264,1673,5,30
1264,1674,4,30
1264,2478,3,30
1264,1676,4,30
1264,3421,5,30
1264,3424,4,30
1264,2628,4,30
1264,1682,4,30
1264,1831,3,30
1264,1690,2,30
1264,223,4,30
1264,2640,3,30
1264,2642,3,30
1264,3448,4,30
1264,235,4,30
1264,2657,4,30
1264,2804,5,30
1264,3608,3,30
1264,253,4,30
1264,3471,4,30
1264,2671,4,30
1264,1876,3,30
1264,260,5,30
1264,3623,3,30
1264,3481,4,30
1264,1883,4,30
1264,3489,3,30
1264,3638,3,30
1264,3499,4,30
1264,2699,4,30
1264,288,2,30
1264,1101,3,30
1264,292,3,30
1264,293,3,30
1264,296,5,30
1264,2858,4,30
1264,440,4,30
1264,441,5,30
1264,442,1,30
1264,1127,3,30
1264,1129,3,30
1264,454,3,30
1264,457,3,30
1264,3671,5,30
1264,2871,4,30
1264,2872,5,30
1264,1136,5,30
1264,608,5,30
1264,466,2,30
1264,474,4,30
1264,2890,5,30
1264,3698,2,30
1264,3699,3,30
1264,480,3,30
1264,2100,3,30
1264,1302,4,30
1264,2105,4,30
1264,1304,5,30
1264,2108,4,30
1264,1307,4,30
1264,2115,4,30
1264,1179,4,30
1264,648,3,30
1264,1320,3,30
1264,3868,2,30
1264,1183,4,30
1264,1333,4,30
1264,1339,3,30
1264,1193,5,30
1264,1196,5,30
1264,1197,5,30
1264,1198,5,30
1264,1199,4,30
1264,2140,3,30
1264,2144,4,30
1264,2145,4,30
1264,1343,4,30
1264,1356,5,30
1264,1358,4,30
1264,3101,3,30
1264,3104,3,30
1264,1500,5,30
1264,3105,3,30
1264,2161,3,30
1264,2167,4,30
1264,832,3,30
1264,3114,4,30
1264,1370,2,30
1264,1371,3,30
1264,2174,4,30
1264,1372,3,30
1264,1373,2,30
1264,1374,3,30
1264,1375,3,30
1264,1376,4,30
1264,1378,3,30
1264,2321,4,30
1264,2324,4,30
1264,1380,3,30
1264,1527,4,30
1264,1387,5,30
1264,858,5,30
1264,2193,3,30
1264,1391,4,30
1264,2194,5,30
1264,1393,5,30
1264,1394,5,30
1264,1396,3,30
1264,1544,3,30
1264,2352,4,30
1264,2353,2,30
1264,2502,5,30
1264,3160,4,30
1264,1704,4,30
1264,1711,3,30
1264,3175,4,30
1264,3176,3,30
1264,1573,3,30
1264,1721,3,30
1264,1580,4,30
1264,110,5,30
1264,2529,4,30
1264,111,4,30
1264,1584,4,30
1264,1732,4,30
1264,2391,4,30
1264,2393,3,30
1264,2395,5,30
1264,2396,5,30
1264,1597,3,30
1264,1748,4,30
1264,2700,4,30
1264,3362,4,30
1264,3363,4,30
1264,1909,4,30
1264,150,4,30
1264,2710,4,30
1264,2712,4,32
1264,1912,4,30
1264,2716,4,30
1264,2717,3,30
1264,2571,5,30
1264,300,4,30
1264,1917,2,30
1264,1777,3,30
1264,161,3,30
1264,165,4,30
1264,2723,4,32
1264,3526,4,30
1264,3527,4,30
1264,3386,4,30
1264,1784,4,30
1264,316,3,30
1264,318,4,30
1264,3396,3,30
1264,2599,5,30
1264,329,4,30
1264,2746,4,30
1264,1947,4,30
1264,10,3,30
1264,11,4,30
1264,337,4,30
1264,16,4,30
1264,3552,5,30
1264,1953,3,30
1264,1954,4,30
1264,21,3,30
1264,25,4,30
1264,349,3,30
1264,3702,3,30
1264,3703,4,30
1264,3704,3,30
1264,2762,5,32
1264,2763,2,30
1264,1961,4,30
1264,1962,4,30
1264,1028,3,30
1264,1968,5,30
1264,353,3,30
1264,32,4,30
1264,356,3,30
1264,34,5,30
1264,357,5,30
1264,36,3,30
1264,39,4,30
1264,2915,4,30
1264,2916,4,30
1264,2770,3,32
1264,2918,5,30
1264,1036,5,30
1264,3578,4,30
1264,364,3,30
1264,367,3,30
1264,368,4,30
1264,47,4,30
1264,50,5,30
1264,377,3,30
1264,380,4,30
1264,527,5,30
1264,529,5,30
1264,2000,3,30
1264,3740,5,30
1264,2001,3,30
1264,1200,4,30
1264,2003,3,30
1264,2005,4,30
1264,2006,3,30
1264,2944,4,30
1264,1206,4,30
1264,1060,4,30
1264,2947,5,30
1264,1208,4,30
1264,70,3,30
1264,539,3,30
1264,2011,3,30
1264,2012,2,30
1264,1210,4,30
1264,3753,3,30
1264,1213,4,30
1264,3755,3,30
1264,1214,4,30
1264,1215,5,30
1264,1073,3,30
1264,2959,5,30
1264,541,5,30
1264,543,4,30
1264,2020,5,30
1264,2021,5,30
1264,1220,5,30
1264,1221,5,30
1264,3763,4,30
1264,1222,5,30
1264,1225,4,30
1264,2028,5,30
1264,2968,3,30
1264,551,3,30
1264,1089,5,30
1264,1230,4,30
1264,1231,5,30
1264,1234,4,30
1264,1090,5,30
1264,1092,4,30
1264,1094,4,30
1264,1097,3,30
1264,1240,4,30
1264,1242,5,30
1264,2985,4,30
1264,1246,4,30
1264,1247,5,30
1266,2987,3,37
1266,2054,4,37
1266,2058,4,37
1266,2997,4,31
1266,1258,4,37
1266,1259,5,31
1266,586,4,37
1266,587,4,37
1266,588,4,37
1266,589,4,37
1266,1,5,37
1266,2,3,37
1266,1407,4,37
1266,2064,3,37
1266,1265,5,37
1266,1266,3,85
1266,733,3,37
1266,590,4,37
1266,592,4,37
1266,593,5,70
1266,594,4,37
1266,595,5,30
1266,597,4,37
1266,1270,5,31
1266,2080,4,37
1266,2081,5,30
1266,1282,3,30
1266,1285,5,37
1266,1291,4,37
1266,904,5,48
1266,2094,3,37
1266,908,5,31
1266,2245,4,37
1266,912,5,37
1266,919,5,30
1266,778,3,37
1266,3052,3,37
1266,923,5,37
1266,780,1,106
1266,785,3,37
1266,2268,5,37
1266,1466,4,34
1266,3072,4,37
1266,1617,4,30
1266,2278,3,37
1266,2420,4,37
1266,2421,3,37
1266,2423,4,37
1266,2424,2,37
1266,3081,3,37
1266,3087,3,37
1266,2289,4,37
1266,953,5,37
1266,2291,3,37
1266,1639,5,37
1266,1641,3,37
1266,3253,4,37
1266,3255,5,37
1266,3257,3,37
1266,3408,5,31
1266,1805,4,37
1266,1663,3,37
1266,2616,3,37
1266,2470,4,37
1266,2617,4,37
1266,1673,3,31
1266,2628,3,37
1266,1682,2,37
1266,223,5,31
1266,2640,4,58
1266,2641,4,37
1266,2642,1,37
1266,3448,4,37
1266,231,3,37
1266,235,5,31
1266,2804,5,31
1266,3608,4,37
1266,2671,4,68
1266,260,4,37
1266,3481,5,31
1266,2683,3,37
1266,3489,2,37
1266,2692,4,37
1266,3499,4,37
1266,2699,3,37
1266,1101,4,37
1266,296,5,31
1266,2858,5,31
1266,440,4,37
1266,441,4,37
1266,3809,3,37
1266,454,4,37
1266,457,4,37
1266,2871,4,37
1266,608,5,37
1266,466,3,37
1266,474,5,37
1266,480,3,34
1266,2100,4,37
1266,1302,5,37
1266,2115,3,30
1266,648,3,38
1266,3868,4,37
1266,1183,2,31
1266,2133,5,30
1266,2134,3,37
1266,1339,4,37
1266,1193,4,37
1266,1196,4,37
1266,1197,5,37
1266,2140,5,37
1266,2144,4,37
1266,1343,4,37
1266,1358,3,37
1266,3101,4,37
1266,3105,4,37
1266,2161,4,37
1266,3114,5,37
1266,1370,4,37
1266,1517,4,37
1266,1371,1,85
1266,2174,4,37
1266,1377,3,37
1266,2321,4,37
1266,2324,4,37
1266,1527,3,37
1266,1387,4,37
1266,2193,2,85
1266,1393,4,37
1266,1394,4,37
1266,3147,4,37
1266,1544,1,63
1266,2355,3,37
1266,3160,1,31
1266,1704,5,31
1266,1569,4,37
1266,2371,4,37
1266,3176,3,37
1266,1573,2,37
1266,104,4,37
1266,1721,3,37
1266,1580,2,37
1266,110,3,37
1266,1729,3,37
1266,1584,3,37
1266,1732,4,84
1266,2391,4,37
1266,2396,4,37
1266,1747,4,37
1266,1748,4,37
1266,2706,4,37
1266,150,5,37
1266,1912,4,37
1266,2716,4,37
1266,2717,2,37
1266,2571,3,37
1266,300,5,31
1266,165,3,68
1266,3526,4,37
1266,1923,4,37
1266,3386,4,37
1266,1784,3,37
1266,318,5,31
1266,2735,2,37
1266,3396,4,68
1266,2599,1,31
1266,185,3,106
1266,2746,3,37
1266,1947,5,30
1266,337,5,37
1266,344,3,37
1266,25,3,37
1266,2762,4,37
1266,1961,4,37
1266,1962,4,37
1266,1028,5,30
1266,1968,5,37
1266,32,3,37
1266,356,2,37
1266,34,5,31
1266,357,4,37
1266,36,4,37
1266,39,4,37
1266,2916,3,37
1266,2918,5,37
1266,500,3,37
1266,1035,5,30
1266,1036,5,31
1266,3578,2,37
1266,364,4,30
1266,367,3,37
1266,47,4,37
1266,50,3,37
1266,377,4,37
1266,2791,5,31
1266,1994,3,37
1266,2797,4,37
1266,380,1,37
1266,527,5,37
1266,529,5,37
1266,2003,3,37
1266,2005,3,37
1266,2006,3,85
1266,70,3,37
1266,539,4,37
1266,2011,3,37
1266,3751,5,32
1266,2012,3,37
1266,1210,4,37
1266,3753,3,31
1266,1213,5,37
1266,1073,4,37
1266,2959,3,37
1266,1225,4,37
1266,2028,4,37
1266,2968,3,37
1266,551,3,30
1266,1088,5,37
1266,1089,4,37
1266,1092,2,85
1266,708,4,37
1266,1097,4,37
1266,1240,4,37
1285,2987,4,32
1285,1250,5,31
1285,3793,5,30
1285,2054,3,32
1285,1252,5,31
1285,2058,2,30
1285,2997,4,30
1285,1258,5,32
1285,1259,5,32
1285,586,4,31
1285,587,5,31
1285,588,4,30
1285,589,5,30
1285,1,5,30
1285,6,5,30
1285,1407,3,30
1285,2064,5,32
1285,1408,5,30
1285,1263,5,31
1285,1265,5,30
1285,1266,5,30
1285,590,5,31
1285,736,3,31
1285,592,4,32
1285,593,5,30
1285,595,3,30
1285,597,5,31
1285,1270,5,32
1285,2076,4,32
1285,2078,5,32
1285,1276,5,31
1285,1278,5,31
1285,2080,5,32
1285,2081,5,32
1285,1282,5,33
1285,750,5,31
1285,1285,4,32
1285,2088,2,32
1285,1288,5,32
1285,3033,4,32
1285,3039,4,64
1285,903,4,31
1285,1291,4,32
1285,904,5,32
1285,1294,5,31
1285,908,5,31
1285,2243,5,32
1285,2245,5,32
1285,912,5,31
1285,2248,5,32
1285,919,5,33
1285,778,5,30
1285,3052,4,30
1285,920,4,33
1285,923,4,31
1285,924,4,32
1285,785,4,30
1285,788,3,31
1285,2405,1,32
1285,2406,5,32
1285,2407,5,32
1285,1608,1,31
1285,2268,4,30
1285,3210,5,32
1285,1610,5,30
1285,3072,4,32
1285,2273,3,30
1285,1617,3,30
1285,2278,5,31
1285,2420,3,32
1285,2421,3,32
1285,2423,4,32
1285,3081,3,30
1285,1625,5,30
1285,3087,4,32
1285,1485,5,31
1285,2289,5,30
1285,953,5,33
1285,2291,4,30
1285,1639,3,30
1285,969,5,32
1285,1641,5,30
1285,1645,3,31
1285,3253,5,30
1285,3255,4,30
1285,3256,3,31
1285,2455,5,32
1285,1653,5,30
1285,3408,5,30
1285,3263,4,31
1285,1805,2,30
1285,1663,4,32
1285,3418,4,30
1285,2470,5,32
1285,2617,2,30
1285,1673,5,30
1285,1674,5,32
1285,2478,4,32
1285,1676,2,31
1285,208,5,31
1285,3421,5,33
1285,3424,5,32
1285,2628,3,31
1285,1682,5,30
1285,1831,1,31
1285,1690,4,31
1285,223,4,30
1285,2640,4,33
1285,2641,4,32
1285,2642,3,32
1285,3448,5,32
1285,231,3,30
1285,235,4,30
1285,2657,4,33
1285,2804,5,31
1285,3608,5,32
1285,253,4,30
1285,3471,5,33
1285,2671,5,30
1285,1876,4,31
1285,260,5,31
1285,3623,3,30
1285,3481,4,30
1285,2683,3,30
1285,1883,5,31
1285,3638,4,33
1285,2692,5,30
1285,3499,4,30
1285,2699,4,30
1285,288,4,31
1285,1101,5,32
1285,292,2,31
1285,293,5,30
1285,296,5,30
1285,2858,5,30
1285,440,4,31
1285,441,5,30
1285,3809,3,31
1285,1127,5,30
1285,1129,5,32
1285,454,4,31
1285,457,5,30
1285,3671,5,33
1285,2871,5,33
1285,2872,4,32
1285,1136,5,31
1285,608,5,30
1285,466,3,31
1285,474,4,30
1285,2890,5,30
1285,3698,4,32
1285,3699,4,30
1285,480,5,31
1285,2100,5,32
1285,1302,4,32
1285,1304,4,31
1285,2108,3,30
1285,2109,4,33
1285,1307,5,32
1285,2115,4,32
1285,1179,3,30
1285,648,3,31
1285,1320,3,31
1285,2124,3,30
1285,3868,4,32
1285,1183,4,30
1285,2133,3,32
1285,2134,4,32
1285,1333,5,32
1285,1339,4,30
1285,1193,5,31
1285,1196,5,31
1285,1197,4,32
1285,1198,5,31
1285,1199,5,31
1285,2144,4,32
1285,2145,4,32
1285,2150,4,32
1285,1356,5,30
1285,1358,5,30
1285,3101,5,32
1285,3104,5,32
1285,2302,4,30
1285,1500,4,30
1285,3107,4,31
1285,3108,2,30
1285,2167,3,30
1285,832,4,31
1285,3114,5,30
1285,1517,4,30
1285,1371,1,33
1285,2174,5,32
1285,1372,2,31
1285,1373,3,32
1285,1374,5,32
1285,1375,5,32
1285,1376,5,32
1285,1378,3,32
1285,2321,4,30
1285,2324,4,30
1285,1380,3,33
1285,1387,5,33
1285,858,5,31
1285,1391,4,30
1285,2194,4,32
1285,1393,5,30
1285,1394,5,31
1285,1396,3,31
1285,3147,4,30
1285,1544,3,31
1285,2352,5,32
1285,2353,3,30
1285,1552,2,31
1285,2355,4,30
1285,3160,3,30
1285,1704,5,30
1285,2366,4,33
1285,2369,4,30
1285,1569,3,31
1285,2371,3,32
1285,3175,4,30
1285,3176,4,30
1285,1573,2,30
1285,1721,4,30
1285,1580,5,30
1285,110,5,30
1285,2529,5,32
1285,111,5,31
1285,1729,3,30
1285,1584,5,30
1285,1732,4,30
1285,2391,5,30
1285,2539,4,31
1285,2393,3,31
1285,2395,5,30
1285,2396,5,30
1285,1747,3,31
1285,1748,5,30
1285,141,5,30
1285,2700,5,30
1285,3361,5,32
1285,3362,5,33
1285,2706,2,30
1285,3363,5,33
1285,1909,3,30
1285,150,5,30
1285,153,2,31
1285,2710,5,30
1285,2712,5,30
1285,1912,5,30
1285,2716,5,30
1285,2717,4,32
1285,2571,5,30
1285,300,4,30
1285,1777,2,31
1285,161,4,31
1285,3526,5,32
1285,3527,3,32
1285,1923,4,30
1285,3386,4,30
1285,1784,4,30
1285,316,3,31
1285,318,5,30
1285,2735,2,32
1285,2599,4,30
1285,329,4,31
1285,2746,5,32
1285,1947,5,32
1285,10,2,31
1285,11,4,30
1285,337,4,30
1285,16,4,30
1285,3552,4,32
1285,1953,5,33
1285,21,3,30
1285,344,3,31
1285,25,5,30
1285,349,3,30
1285,3702,4,33
1285,3703,5,32
1285,3704,5,32
1285,2762,5,30
1285,1961,5,32
1285,1962,3,43
1285,1028,5,32
1285,1968,5,32
1285,32,3,30
1285,356,5,30
1285,34,4,30
1285,357,4,30
