zip_code,state,county
71406,LA,Sabine
71407,LA,Grant
71409,LA,Rapides
71410,LA,Winn
71411,LA,Natchitoches
71414,LA,Natchitoches
71415,LA,Caldwell
71416,LA,Natchitoches
71417,LA,Grant
71418,LA,Caldwell
71419,LA,Sabine
71422,LA,Winn
71423,LA,Grant
71424,LA,Rapides
71425,LA,Catahoula
71426,LA,Sabine
71427,LA,Rapides
71428,LA,Natchitoches
71429,LA,Sabine
71430,LA,Rapides
71431,LA,Rapides
71432,LA,Grant
71433,LA,Rapides
71434,LA,Natchitoches
71435,LA,Caldwell
71438,LA,Rapides
71439,LA,Vernon
71440,LA,Winn
71441,LA,Caldwell
71443,LA,Vernon
71444,LA,Vernon
71446,LA,Vernon
71447,LA,Rapides
71448,LA,Rapides
71449,LA,Sabine
71450,LA,Natchitoches
71452,LA,Natchitoches
71454,LA,Grant
71455,LA,Natchitoches
71456,LA,Natchitoches
71457,LA,Natchitoches
71458,LA,Natchitoches
71459,LA,Vernon
71460,LA,Sabine
71461,LA,Vernon
71462,LA,Sabine
71463,LA,Allen
71465,LA,La Salle
71466,LA,Rapides
71467,LA,Grant
71468,LA,Natchitoches
71469,LA,Natchitoches
71471,LA,Winn
71472,LA,Rapides
71473,LA,Winn
71474,LA,Vernon
71475,LA,Vernon
71477,LA,Rapides
71479,LA,La Salle
71480,LA,La Salle
71481,LA,Grant
71483,LA,Winn
71485,LA,Rapides
71486,LA,Sabine
71496,LA,Vernon
71497,LA,Natchitoches
71601,AR,Jefferson
71602,AR,Jefferson
71603,AR,Jefferson
71611,AR,Jefferson
71612,AR,Jefferson
71613,AR,Jefferson
71630,AR,Desha
71631,AR,Bradley
71635,AR,Ashley
71638,AR,Chicot
71639,AR,Desha
71640,AR,Chicot
71642,AR,Ashley
71643,AR,Lincoln
71644,AR,Lincoln
71646,AR,Ashley
71647,AR,Bradley
71649,AR,Chicot
71650,AR,Drew
71651,AR,Bradley
71652,AR,Cleveland
71653,AR,Chicot
71654,AR,Desha
71655,AR,Drew
71656,AR,Drew
71657,AR,Drew
71658,AR,Ashley
71659,AR,Jefferson
71660,AR,Cleveland
71661,AR,Ashley
71662,AR,Desha
71663,AR,Ashley
71665,AR,Cleveland
71666,AR,Desha
71667,AR,Lincoln
71670,AR,Desha
71671,AR,Bradley
71674,AR,Desha
71675,AR,Drew
71676,AR,Ashley
71677,AR,Drew
71678,AR,Lincoln
71701,AR,Ouachita
71711,AR,Ouachita
71720,AR,Ouachita
71721,AR,Clark
71722,AR,Nevada
71724,AR,Union
71725,AR,Dallas
71726,AR,Ouachita
71728,AR,Clark
71730,AR,Union
71731,AR,Union
71740,AR,Columbia
71742,AR,Dallas
71743,AR,Clark
71744,AR,Calhoun
71745,AR,Calhoun
71747,AR,Union
71748,AR,Dallas
71749,AR,Union
71750,AR,Union
71751,AR,Ouachita
71752,AR,Columbia
71753,AR,Columbia
71754,AR,Columbia
71758,AR,Union
71759,AR,Union
71762,AR,Union
71763,AR,Dallas
71764,AR,Ouachita
71765,AR,Union
71766,AR,Calhoun
71767,AR,Calhoun
71768,AR,Union
71769,AR,Columbia
71770,AR,Columbia
71772,AR,Clark
71801,AR,Hempstead
71802,AR,Hempstead
71820,AR,Little River
71822,AR,Little River
71823,AR,Sevier
71825,AR,Hempstead
71826,AR,Lafayette
71827,AR,Lafayette
71828,AR,Nevada
71831,AR,Hempstead
71832,AR,Sevier
71833,AR,Howard
71834,AR,Miller
71835,AR,Nevada
71836,AR,Little River
71837,AR,Miller
71838,AR,Hempstead
71839,AR,Lafayette
71840,AR,Miller
71841,AR,Sevier
71842,AR,Sevier
71844,AR,Nevada
71845,AR,Lafayette
71846,AR,Sevier
71847,AR,Hempstead
71851,AR,Howard
71852,AR,Howard
71853,AR,Little River
71854,AR,Miller
71855,AR,Hempstead
71857,AR,Nevada
71858,AR,Nevada
71859,AR,Howard
71860,AR,Lafayette
71861,AR,Columbia
71862,AR,Hempstead
71864,AR,Nevada
71865,AR,Little River
71866,AR,Little River
71901,AR,Garland
71902,AR,Garland
71903,AR,Garland
71909,AR,Garland
71910,AR,Garland
71913,AR,Garland
71914,AR,Garland
71920,AR,Clark
71921,AR,Clark
71922,AR,Pike
71923,AR,Clark
71929,AR,Hot Spring
71932,AR,Polk
71933,AR,Hot Spring
71935,AR,Montgomery
71937,AR,Polk
71940,AR,Pike
71941,AR,Hot Spring
71942,AR,Hot Spring
71943,AR,Pike
71944,AR,Polk
71945,AR,Polk
71946,AR,Polk
71949,AR,Garland
71950,AR,Pike
71951,AR,Garland
71952,AR,Pike
71953,AR,Polk
71956,AR,Garland
71957,AR,Montgomery
71958,AR,Pike
71959,AR,Pike
71960,AR,Montgomery
71961,AR,Montgomery
71962,AR,Clark
71964,AR,Garland
71965,AR,Montgomery
71966,AR,Montgomery
71968,AR,Garland
71969,AR,Montgomery
71970,AR,Montgomery
71971,AR,Howard
71972,AR,Polk
71973,AR,Polk
71998,AR,Clark
71999,AR,Clark
72001,AR,Perry
72002,AR,Pulaski
72003,AR,Arkansas
72004,AR,Jefferson
72005,AR,Jackson
72006,AR,Woodruff
72007,AR,Lonoke
72010,AR,White
72011,AR,Saline
72012,AR,White
72013,AR,Van Buren
72014,AR,Jackson
72015,AR,Saline
72016,AR,Perry
72017,AR,Prairie
72018,AR,Saline
72020,AR,White
72021,AR,Monroe
72022,AR,Saline
72023,AR,Lonoke
72024,AR,Lonoke
72025,AR,Perry
72026,AR,Arkansas
72027,AR,Conway
72028,AR,Van Buren
72029,AR,Monroe
72030,AR,Conway
72031,AR,Van Buren
72032,AR,Faulkner
72033,AR,Faulkner
72034,AR,Faulkner
72035,AR,Faulkner
72036,AR,Woodruff
72037,AR,Lonoke
72038,AR,Arkansas
72039,AR,Faulkner
72040,AR,Prairie
72041,AR,Prairie
72042,AR,Arkansas
72043,AR,Jackson
72044,AR,Cleburne
72045,AR,White
72046,AR,Lonoke
72047,AR,Faulkner
72048,AR,Arkansas
72051,AR,Stone
72052,AR,White
72053,AR,Pulaski
72055,AR,Arkansas
72057,AR,Grant
72058,AR,Faulkner
72059,AR,Woodruff
72060,AR,White
72061,AR,Faulkner
72063,AR,Conway
72064,AR,Prairie
72065,AR,Pulaski
72066,AR,Prairie
72067,AR,Cleburne
72068,AR,White
72069,AR,Monroe
72070,AR,Perry
72071,AR,Woodruff
72072,AR,Lonoke
72073,AR,Jefferson
72074,AR,Woodruff
72075,AR,Jackson
72076,AR,Pulaski
72078,AR,Pulaski
72079,AR,Jefferson
72080,AR,Conway
72081,AR,White
72082,AR,White
72083,AR,Lonoke
72084,AR,Grant
72085,AR,White
72086,AR,Lonoke
72087,AR,Garland
72088,AR,Van Buren
72089,AR,Saline
72099,AR,Pulaski
72101,AR,Woodruff
72102,AR,White
72103,AR,Pulaski
72104,AR,Hot Spring
72105,AR,Hot Spring
72106,AR,Faulkner
72107,AR,Conway
72108,AR,Monroe
72110,AR,Conway
72111,AR,Faulkner
72112,AR,Jackson
72113,AR,Pulaski
72114,AR,Pulaski
72115,AR,Pulaski
72116,AR,Pulaski
72117,AR,Pulaski
72118,AR,Pulaski
72119,AR,Pulaski
72120,AR,Pulaski
72121,AR,White
72122,AR,Saline
72123,AR,Woodruff
72124,AR,Pulaski
72125,AR,Perry
72126,AR,Perry
72127,AR,Conway
72128,AR,Grant
72129,AR,Grant
72130,AR,Cleburne
72131,AR,Cleburne
72132,AR,Jefferson
72133,AR,Jefferson
72134,AR,Monroe
72135,AR,Pulaski
72136,AR,White
72137,AR,White
72139,AR,White
72140,AR,Arkansas
72141,AR,Van Buren
72142,AR,Pulaski
72143,AR,White
72145,AR,White
72149,AR,White
72150,AR,Grant
72152,AR,Jefferson
72153,AR,Van Buren
72156,AR,Conway
72157,AR,Conway
72158,AR,Saline
72160,AR,Arkansas
72164,AR,Pulaski
72165,AR,Independence
72166,AR,Arkansas
72167,AR,Saline
72168,AR,Jefferson
72169,AR,Jackson
72170,AR,Prairie
72173,AR,Faulkner
72175,AR,Jefferson
72176,AR,Lonoke
72178,AR,White
72179,AR,Cleburne
72180,AR,Pulaski
72181,AR,Faulkner
72182,AR,Jefferson
72183,AR,Pulaski
72189,AR,Woodruff
72190,AR,Pulaski
72199,AR,Pulaski
72201,AR,Pulaski
72202,AR,Pulaski
72203,AR,Pulaski
72204,AR,Pulaski
72205,AR,Pulaski
72206,AR,Pulaski
72207,AR,Pulaski
72209,AR,Pulaski
72210,AR,Pulaski
72211,AR,Pulaski
72212,AR,Pulaski
72214,AR,Pulaski
72215,AR,Pulaski
72216,AR,Pulaski
72217,AR,Pulaski
72219,AR,Pulaski
72221,AR,Pulaski
72222,AR,Pulaski
72223,AR,Pulaski
72225,AR,Pulaski
72227,AR,Pulaski
72231,AR,Pulaski
72260,AR,Pulaski
72295,AR,Pulaski
72301,AR,Crittenden
72303,AR,Crittenden
72310,AR,Mississippi
72311,AR,Lee
72312,AR,Phillips
72313,AR,Mississippi
72314,AR,Cross
72315,AR,Mississippi
72316,AR,Mississippi
72319,AR,Mississippi
72320,AR,Lee
72321,AR,Mississippi
72322,AR,Saint Francis
72324,AR,Cross
72325,AR,Crittenden
72326,AR,Saint Francis
72327,AR,Crittenden
72328,AR,Phillips
72329,AR,Mississippi
72330,AR,Mississippi
72331,AR,Crittenden
72332,AR,Crittenden
72333,AR,Phillips
72335,AR,Saint Francis
72336,AR,Saint Francis
72338,AR,Mississippi
72339,AR,Crittenden
72340,AR,Saint Francis
72341,AR,Lee
72342,AR,Phillips
72346,AR,Saint Francis
72347,AR,Cross
72348,AR,Saint Francis
72350,AR,Mississippi
72351,AR,Mississippi
72352,AR,Lee
72353,AR,Phillips
72354,AR,Poinsett
72355,AR,Phillips
72358,AR,Mississippi
72359,AR,Saint Francis
72360,AR,Lee
72364,AR,Crittenden
72365,AR,Poinsett
72366,AR,Phillips
72367,AR,Phillips
72368,AR,Lee
72369,AR,Phillips
72370,AR,Mississippi
72372,AR,Saint Francis
72373,AR,Cross
72374,AR,Phillips
72376,AR,Crittenden
72377,AR,Poinsett
72379,AR,Desha
72381,AR,Mississippi
72383,AR,Phillips
72384,AR,Crittenden
72385,AR,Cross
72386,AR,Poinsett
72387,AR,Cross
72389,AR,Phillips
72390,AR,Phillips
72391,AR,Mississippi
72392,AR,Saint Francis
72394,AR,Saint Francis
72395,AR,Mississippi
72396,AR,Cross
72401,AR,Craighead
72402,AR,Craighead
72403,AR,Craighead
72404,AR,Craighead
72410,AR,Lawrence
72411,AR,Craighead
72412,AR,Greene
72413,AR,Randolph
72414,AR,Craighead
72415,AR,Lawrence
72416,AR,Craighead
72417,AR,Craighead
72419,AR,Craighead
72421,AR,Craighead
72422,AR,Clay
72424,AR,Clay
72425,AR,Greene
72426,AR,Mississippi
72427,AR,Craighead
72428,AR,Mississippi
72429,AR,Poinsett
72430,AR,Clay
72431,AR,Jackson
72432,AR,Poinsett
72433,AR,Lawrence
72434,AR,Lawrence
72435,AR,Clay
72436,AR,Greene
72437,AR,Craighead
72438,AR,Mississippi
72439,AR,Greene
72440,AR,Lawrence
72441,AR,Clay
72442,AR,Mississippi
72443,AR,Greene
72444,AR,Randolph
72445,AR,Lawrence
72447,AR,Craighead
72449,AR,Randolph
72450,AR,Greene
72451,AR,Greene
72453,AR,Clay
72454,AR,Clay
72455,AR,Randolph
72456,AR,Clay
72457,AR,Lawrence
72458,AR,Lawrence
72459,AR,Lawrence
72460,AR,Randolph
72461,AR,Clay
72462,AR,Randolph
72464,AR,Clay
72465,AR,Lawrence
72466,AR,Lawrence
72467,AR,Craighead
72469,AR,Lawrence
72470,AR,Clay
72471,AR,Jackson
72472,AR,Poinsett
72473,AR,Jackson
72474,AR,Greene
72475,AR,Poinsett
72476,AR,Lawrence
72478,AR,Randolph
72479,AR,Poinsett
72482,AR,Sharp
72501,AR,Independence
72503,AR,Independence
72512,AR,Izard
72513,AR,Sharp
72515,AR,Fulton
72516,AR,Izard
72517,AR,Izard
72519,AR,Izard
72520,AR,Fulton
72521,AR,Sharp
72522,AR,Independence
72523,AR,Cleburne
72524,AR,Independence
72525,AR,Sharp
72526,AR,Independence
72527,AR,Independence
72528,AR,Izard
72529,AR,Sharp
72530,AR,Cleburne
72531,AR,Fulton
72532,AR,Sharp
72533,AR,Stone
72534,AR,Independence
72536,AR,Izard
72537,AR,Baxter
72538,AR,Fulton
72539,AR,Fulton
72540,AR,Izard
72542,AR,Sharp
72543,AR,Cleburne
72544,AR,Baxter
72545,AR,Cleburne
72546,AR,Cleburne
72550,AR,Independence
72553,AR,Independence
72554,AR,Fulton
72555,AR,Stone
72556,AR,Izard
72557,AR,Fulton
72560,AR,Stone
72561,AR,Izard
72562,AR,Independence
72564,AR,Independence
72565,AR,Izard
72566,AR,Izard
72567,AR,Stone
72568,AR,Independence
72569,AR,Sharp
72571,AR,Independence
72572,AR,Lawrence
72573,AR,Izard
72575,AR,Independence
72576,AR,Fulton
72577,AR,Sharp
72578,AR,Fulton
72579,AR,Independence
72581,AR,Cleburne
72583,AR,Fulton
72584,AR,Izard
72585,AR,Izard
72587,AR,Izard
72601,AR,Boone
72602,AR,Boone
72610,AR,Stone
72611,AR,Boone
72613,AR,Carroll
72615,AR,Boone
72616,AR,Carroll
72617,AR,Baxter
72619,AR,Marion
72623,AR,Baxter
72624,AR,Newton
72626,AR,Baxter
72628,AR,Newton
72629,AR,Van Buren
72630,AR,Boone
72631,AR,Carroll
72632,AR,Carroll
72633,AR,Boone
72634,AR,Marion
72635,AR,Baxter
72636,AR,Searcy
72638,AR,Carroll
72639,AR,Searcy
72640,AR,Newton
72641,AR,Newton
72642,AR,Baxter
72644,AR,Boone
72645,AR,Searcy
72648,AR,Newton
72650,AR,Searcy
72651,AR,Baxter
72653,AR,Baxter
72654,AR,Baxter
72655,AR,Newton
72657,AR,Stone
72658,AR,Baxter
72659,AR,Baxter
72660,AR,Carroll
72661,AR,Marion
72662,AR,Boone
72663,AR,Stone
72666,AR,Newton
72668,AR,Marion
72669,AR,Searcy
72670,AR,Newton
72672,AR,Marion
72675,AR,Searcy
72677,AR,Marion
72679,AR,Pope
72680,AR,Stone
72682,AR,Boone
72683,AR,Newton
72685,AR,Newton
72686,AR,Searcy
72687,AR,Marion
72701,AR,Washington
72702,AR,Washington
72703,AR,Washington
72704,AR,Washington
72711,AR,Benton
72712,AR,Benton
72714,AR,Benton
72715,AR,Benton
72716,AR,Benton
72717,AR,Washington
72718,AR,Benton
72719,AR,Benton
72721,AR,Madison
72722,AR,Benton
72727,AR,Washington
72728,AR,Washington
72729,AR,Washington
72730,AR,Washington
72732,AR,Benton
72733,AR,Benton
72734,AR,Benton
72735,AR,Washington
72736,AR,Benton
72737,AR,Washington
72738,AR,Madison
72739,AR,Benton
72740,AR,Madison
72741,AR,Washington
72742,AR,Madison
72744,AR,Washington
72745,AR,Benton
72747,AR,Benton
72749,AR,Washington
72751,AR,Benton
72752,AR,Madison
72753,AR,Washington
72756,AR,Benton
72757,AR,Benton
72758,AR,Benton
72760,AR,Madison
72761,AR,Benton
72762,AR,Washington
72764,AR,Washington
72765,AR,Washington
72766,AR,Washington
72768,AR,Benton
72769,AR,Washington
72770,AR,Washington
72773,AR,Madison
72774,AR,Washington
72776,AR,Madison
72801,AR,Pope
72802,AR,Pope
72811,AR,Pope
72812,AR,Pope
72820,AR,Franklin
72821,AR,Franklin
72823,AR,Pope
72824,AR,Yell
72826,AR,Logan
72827,AR,Yell
72828,AR,Yell
72829,AR,Yell
72830,AR,Johnson
72832,AR,Johnson
72833,AR,Yell
72834,AR,Yell
72835,AR,Logan
72837,AR,Pope
72838,AR,Yell
72839,AR,Johnson
72840,AR,Johnson
72841,AR,Scott
72842,AR,Yell
72843,AR,Pope
72845,AR,Johnson
72846,AR,Johnson
72847,AR,Pope
72851,AR,Logan
72852,AR,Johnson
72853,AR,Yell
72854,AR,Johnson
72855,AR,Logan
72856,AR,Pope
72857,AR,Yell
72858,AR,Pope
72860,AR,Yell
72863,AR,Logan
72865,AR,Logan
72901,AR,Sebastian
72902,AR,Sebastian
72903,AR,Sebastian
72904,AR,Sebastian
72905,AR,Sebastian
72906,AR,Sebastian
72908,AR,Sebastian
72913,AR,Sebastian
72914,AR,Sebastian
72916,AR,Sebastian
72917,AR,Sebastian
72918,AR,Sebastian
72919,AR,Sebastian
72921,AR,Crawford
72923,AR,Sebastian
72924,AR,Scott
72926,AR,Scott
72927,AR,Logan
72928,AR,Franklin
72930,AR,Franklin
72932,AR,Crawford
72933,AR,Franklin
72934,AR,Crawford
72935,AR,Crawford
72936,AR,Sebastian
72937,AR,Sebastian
72938,AR,Sebastian
72940,AR,Sebastian
72941,AR,Sebastian
72943,AR,Logan
72944,AR,Scott
72945,AR,Sebastian
72946,AR,Crawford
72947,AR,Crawford
72948,AR,Crawford
72949,AR,Franklin
72950,AR,Scott
72951,AR,Logan
72952,AR,Crawford
72955,AR,Crawford
72956,AR,Crawford
72957,AR,Crawford
72958,AR,Scott
72959,AR,Washington
73001,OK,Caddo
73002,OK,Grady
73003,OK,Oklahoma
73004,OK,Grady
73005,OK,Caddo
73006,OK,Caddo
73007,OK,Oklahoma
73008,OK,Oklahoma
73009,OK,Caddo
73010,OK,Mcclain
73011,OK,Grady
73012,OK,Stephens
73013,OK,Oklahoma
73014,OK,Canadian
73015,OK,Caddo
73016,OK,Kingfisher
73017,OK,Caddo
73018,OK,Grady
73019,OK,Cleveland
73020,OK,Oklahoma
73021,OK,Washita
73022,OK,Canadian
73023,OK,Grady
73024,OK,Washita
73026,OK,Cleveland
73027,OK,Logan
73028,OK,Logan
73029,OK,Caddo
73030,OK,Murray
73031,OK,Mcclain
73032,OK,Murray
73033,OK,Caddo
73034,OK,Oklahoma
73036,OK,Canadian
73038,OK,Caddo
73040,OK,Blaine
73041,OK,Kiowa
73042,OK,Caddo
73043,OK,Blaine
73044,OK,Logan
73045,OK,Oklahoma
73047,OK,Caddo
73048,OK,Caddo
73049,OK,Oklahoma
73050,OK,Logan
73051,OK,Cleveland
73052,OK,Garvin
73053,OK,Caddo
73054,OK,Oklahoma
73055,OK,Stephens
73056,OK,Logan
73057,OK,Garvin
73058,OK,Logan
73059,OK,Grady
73061,OK,Noble
73062,OK,Kiowa
73063,OK,Logan
73064,OK,Canadian
73065,OK,Mcclain
73066,OK,Oklahoma
73067,OK,Grady
73068,OK,Cleveland
73069,OK,Cleveland
73070,OK,Cleveland
73071,OK,Cleveland
73072,OK,Cleveland
73073,OK,Logan
73074,OK,Garvin
73075,OK,Garvin
73077,OK,Noble
73078,OK,Canadian
73079,OK,Grady
73080,OK,Mcclain
73082,OK,Grady
73083,OK,Oklahoma
73084,OK,Oklahoma
73085,OK,Canadian
73086,OK,Murray
73089,OK,Grady
73090,OK,Canadian
73092,OK,Grady
73093,OK,Mcclain
73094,OK,Caddo
73095,OK,Mcclain
73096,OK,Custer
73097,OK,Oklahoma
73098,OK,Garvin
73099,OK,Canadian
73101,OK,Oklahoma
73102,OK,Oklahoma
73103,OK,Oklahoma
73104,OK,Oklahoma
73105,OK,Oklahoma
73106,OK,Oklahoma
73107,OK,Oklahoma
73108,OK,Oklahoma
73109,OK,Oklahoma
73110,OK,Oklahoma
73111,OK,Oklahoma
73112,OK,Oklahoma
73113,OK,Oklahoma
73114,OK,Oklahoma
73115,OK,Oklahoma
73116,OK,Oklahoma
73117,OK,Oklahoma
73118,OK,Oklahoma
73119,OK,Oklahoma
73120,OK,Oklahoma
73121,OK,Oklahoma
73122,OK,Oklahoma
73123,OK,Oklahoma
73124,OK,Oklahoma
73125,OK,Oklahoma
73126,OK,Oklahoma
73127,OK,Oklahoma
73128,OK,Oklahoma
73129,OK,Oklahoma
73130,OK,Oklahoma
73131,OK,Oklahoma
73132,OK,Oklahoma
73134,OK,Oklahoma
73135,OK,Oklahoma
73136,OK,Oklahoma
73137,OK,Oklahoma
73139,OK,Cleveland
73140,OK,Oklahoma
73141,OK,Oklahoma
73142,OK,Oklahoma
73143,OK,Oklahoma
73144,OK,Oklahoma
73145,OK,Oklahoma
73146,OK,Oklahoma
73147,OK,Oklahoma
73148,OK,Oklahoma
73149,OK,Oklahoma
73150,OK,Oklahoma
73151,OK,Oklahoma
73152,OK,Oklahoma
73153,OK,Oklahoma
73154,OK,Oklahoma
73155,OK,Oklahoma
73156,OK,Oklahoma
73157,OK,Oklahoma
73159,OK,Oklahoma
73160,OK,Cleveland
73162,OK,Oklahoma
73163,OK,Oklahoma
73164,OK,Oklahoma
73165,OK,Cleveland
73167,OK,Oklahoma
73169,OK,Oklahoma
73170,OK,Cleveland
73172,OK,Oklahoma
73173,OK,Cleveland
73177,OK,Oklahoma
73178,OK,Oklahoma
73179,OK,Oklahoma
73180,OK,Oklahoma
73184,OK,Oklahoma
73185,OK,Oklahoma
73189,OK,Oklahoma
73190,OK,Oklahoma
73193,OK,Oklahoma
73194,OK,Oklahoma
73195,OK,Oklahoma
73196,OK,Oklahoma
73197,OK,Oklahoma
73198,OK,Oklahoma
73199,OK,Oklahoma
73301,TX,Travis
73344,TX,Travis
73401,OK,Carter
73402,OK,Carter
73403,OK,Carter
73425,OK,Stephens
73430,OK,Love
73432,OK,Johnston
73433,OK,Garvin
73434,OK,Stephens
73435,OK,Carter
73436,OK,Carter
73437,OK,Carter
73438,OK,Carter
73439,OK,Marshall
73440,OK,Marshall
73441,OK,Love
73442,OK,Stephens
73443,OK,Carter
73444,OK,Garvin
73446,OK,Marshall
73447,OK,Johnston
73448,OK,Love
73449,OK,Bryan
73450,OK,Johnston
73453,OK,Love
73455,OK,Johnston
73456,OK,Jefferson
73458,OK,Carter
73459,OK,Love
73460,OK,Johnston
73461,OK,Johnston
73463,OK,Carter
73476,OK,Garvin
73481,OK,Carter
73487,OK,Carter
73488,OK,Carter
73491,OK,Stephens
73501,OK,Comanche
73502,OK,Comanche
73503,OK,Comanche
73505,OK,Comanche
73506,OK,Comanche
73507,OK,Comanche
73520,OK,Jefferson
73521,OK,Jackson
73522,OK,Jackson
73523,OK,Jackson
73526,OK,Jackson
73527,OK,Comanche
73528,OK,Comanche
73529,OK,Stephens
73530,OK,Tillman
73531,OK,Cotton
73532,OK,Jackson
73533,OK,Stephens
73534,OK,Stephens
73536,OK,Stephens
73537,OK,Jackson
73538,OK,Comanche
73539,OK,Jackson
73540,OK,Comanche
73541,OK,Comanche
73542,OK,Tillman
73543,OK,Comanche
73544,OK,Harmon
73546,OK,Tillman
73547,OK,Greer
73548,OK,Jefferson
73549,OK,Jackson
73550,OK,Harmon
73551,OK,Tillman
73552,OK,Comanche
73553,OK,Tillman
73554,OK,Greer
73555,OK,Tillman
73556,OK,Jackson
73557,OK,Comanche
73558,OK,Comanche
73559,OK,Kiowa
73560,OK,Jackson
73561,OK,Jefferson
73562,OK,Cotton
73564,OK,Kiowa
73565,OK,Jefferson
73566,OK,Kiowa
73567,OK,Comanche
73568,OK,Cotton
73569,OK,Jefferson
73570,OK,Tillman
73571,OK,Harmon
73572,OK,Cotton
73573,OK,Jefferson
73575,OK,Stephens
73601,OK,Custer
73620,OK,Custer
73622,OK,Washita
73624,OK,Washita
73625,OK,Custer
73626,OK,Washita
73627,OK,Beckham
73628,OK,Roger Mills
73632,OK,Washita
73638,OK,Roger Mills
73639,OK,Custer
73641,OK,Washita
73642,OK,Roger Mills
73644,OK,Beckham
73645,OK,Beckham
73646,OK,Dewey
73647,OK,Washita
73648,OK,Beckham
73650,OK,Roger Mills
73651,OK,Kiowa
73654,OK,Dewey
73655,OK,Kiowa
73658,OK,Dewey
73659,OK,Dewey
73660,OK,Roger Mills
73661,OK,Washita
73662,OK,Beckham
73663,OK,Dewey
73664,OK,Washita
73666,OK,Roger Mills
73667,OK,Dewey
73668,OK,Beckham
73669,OK,Custer
73673,OK,Greer
73701,OK,Garfield
73702,OK,Garfield
73703,OK,Garfield
73705,OK,Garfield
73706,OK,Garfield
73716,OK,Alfalfa
73717,OK,Woods
73718,OK,Major
73719,OK,Alfalfa
73720,OK,Garfield
73722,OK,Alfalfa
73724,OK,Blaine
73726,OK,Alfalfa
73727,OK,Garfield
73728,OK,Alfalfa
73729,OK,Major
73730,OK,Garfield
73731,OK,Woods
73733,OK,Garfield
73734,OK,Kingfisher
73735,OK,Garfield
73736,OK,Garfield
73737,OK,Major
73738,OK,Garfield
73739,OK,Alfalfa
73741,OK,Alfalfa
73742,OK,Kingfisher
73743,OK,Garfield
73744,OK,Blaine
73746,OK,Woods
73747,OK,Major
73749,OK,Alfalfa
73750,OK,Kingfisher
73753,OK,Garfield
73754,OK,Garfield
73755,OK,Blaine
73756,OK,Kingfisher
73757,OK,Noble
73758,OK,Grant
73759,OK,Grant
73760,OK,Major
73761,OK,Grant
73762,OK,Canadian
73763,OK,Blaine
73764,OK,Kingfisher
73766,OK,Grant
73768,OK,Major
73770,OK,Blaine
73771,OK,Grant
73772,OK,Blaine
73773,OK,Garfield
73801,OK,Woodward
73802,OK,Woodward
73832,OK,Ellis
73834,OK,Harper
73835,OK,Dewey
73838,OK,Major
73840,OK,Ellis
73841,OK,Woodward
73842,OK,Woods
73843,OK,Ellis
73844,OK,Beaver
73847,OK,Beaver
73848,OK,Harper
73851,OK,Harper
73852,OK,Woodward
73853,OK,Woodward
73855,OK,Harper
73857,OK,Woodward
73858,OK,Ellis
73859,OK,Dewey
73860,OK,Woods
73901,OK,Texas
73931,OK,Beaver
73932,OK,Beaver
73933,OK,Cimarron
73937,OK,Cimarron
73938,OK,Beaver
73939,OK,Texas
73942,OK,Texas
73944,OK,Texas
73945,OK,Texas
73946,OK,Cimarron
73947,OK,Cimarron
73949,OK,Texas
73950,OK,Beaver
73951,OK,Texas
74001,OK,Osage
74002,OK,Osage
74003,OK,Washington
74004,OK,Washington
74005,OK,Washington
74006,OK,Washington
74008,OK,Tulsa
74009,OK,Osage
74010,OK,Creek
74011,OK,Tulsa
74012,OK,Tulsa
74013,OK,Tulsa
74014,OK,Wagoner
74015,OK,Rogers
74016,OK,Rogers
74017,OK,Rogers
74018,OK,Rogers
74020,OK,Pawnee
74021,OK,Tulsa
74022,OK,Washington
74023,OK,Payne
74026,OK,Lincoln
74027,OK,Nowata
74028,OK,Creek
74029,OK,Washington
74030,OK,Creek
74031,OK,Rogers
74032,OK,Payne
74033,OK,Tulsa
74034,OK,Pawnee
74035,OK,Osage
74036,OK,Rogers
74037,OK,Tulsa
74038,OK,Pawnee
74039,OK,Creek
74041,OK,Creek
74042,OK,Nowata
74043,OK,Tulsa
74044,OK,Creek
74045,OK,Pawnee
74046,OK,Creek
74047,OK,Creek
74048,OK,Nowata
74050,OK,Tulsa
74051,OK,Washington
74052,OK,Creek
74053,OK,Rogers
74054,OK,Osage
74055,OK,Tulsa
74056,OK,Osage
74058,OK,Pawnee
74059,OK,Payne
74060,OK,Osage
74061,OK,Washington
74062,OK,Payne
74063,OK,Tulsa
74066,OK,Creek
74067,OK,Creek
74068,OK,Creek
74070,OK,Tulsa
74071,OK,Creek
74072,OK,Nowata
74073,OK,Tulsa
74074,OK,Payne
74075,OK,Payne
74076,OK,Payne
74077,OK,Payne
74078,OK,Payne
74079,OK,Lincoln
74080,OK,Rogers
74081,OK,Pawnee
74082,OK,Washington
74083,OK,Nowata
74084,OK,Osage
74085,OK,Payne
74101,OK,Tulsa
74102,OK,Tulsa
74103,OK,Tulsa
74104,OK,Tulsa
74105,OK,Tulsa
74106,OK,Tulsa
74107,OK,Tulsa
74108,OK,Tulsa
74110,OK,Tulsa
74112,OK,Tulsa
74114,OK,Tulsa
74115,OK,Tulsa
74116,OK,Tulsa
74117,OK,Tulsa
74119,OK,Tulsa
74120,OK,Tulsa
74121,OK,Tulsa
74126,OK,Tulsa
74127,OK,Osage
74128,OK,Tulsa
